CustomerId,NumOfProducts,HasChckng,IsActiveMember,Tenure,CreditScore,Balance,EstimatedSalary,Surname,Geography,Gender,Age,Exited
15624641,1.0,1.0,0.0,9.0,740.0,,199290.68,Kharlamova,Central,Male,43.0,1.0
15624667,1.0,1.0,1.0,6.0,684.0,135871.5,87219.41,Wallace,West,Male,35.0,0.0
15624677,2.0,0.0,0.0,3.0,543.0,122304.65,33998.7,Marquez,East,Female,37.0,0.0
15624695,1.0,0.0,1.0,7.0,662.0,140301.72,179258.67,Otitodilinna,Central,Female,72.0,0.0
15624703,2.0,1.0,0.0,9.0,550.0,129847.75,197325.4,Okonkwo,East,Male,35.0,0.0
15624715,1.0,1.0,1.0,2.0,593.0,,5194.95,Ma,Central,Female,40.0,0.0
15624729,1.0,0.0,0.0,0.0,594.0,197041.8,151912.49,Tsao,West,Male,27.0,0.0
15624744,1.0,0.0,0.0,9.0,622.0,115766.26,72155.85,Tai,East,Male,42.0,1.0
15624755,1.0,1.0,0.0,3.0,707.0,109628.44,189366.03,Pepper,East,Female,40.0,0.0
15624775,1.0,0.0,1.0,2.0,729.0,94203.8,102391.06,Onyeoruru,West,Male,67.0,0.0
15624781,2.0,1.0,1.0,1.0,672.0,142151.75,168753.34,Mbanefo,West,Female,34.0,0.0
15624793,1.0,1.0,0.0,5.0,627.0,184244.86,103099.22,Soubeiran,East,Male,23.0,0.0
15624820,3.0,0.0,0.0,7.0,683.0,50911.21,97629.31,Ross,Central,Male,56.0,1.0
15624850,2.0,1.0,0.0,10.0,850.0,153972.89,62811.03,Grant,West,Male,30.0,0.0
15624866,2.0,0.0,0.0,3.0,658.0,168735.74,70370.24,Brewer,East,Male,37.0,0.0
15624892,2.0,1.0,0.0,7.0,712.0,93978.96,60651.77,Dennis,East,Male,37.0,0.0
15624936,1.0,1.0,1.0,8.0,631.0,129205.49,79146.36,Yen,West,Male,35.0,0.0
15624975,1.0,0.0,1.0,1.0,693.0,145118.83,77742.38,Angelo,Central,Male,28.0,0.0
15624993,1.0,1.0,1.0,7.0,753.0,128518.98,44567.83,Chiang,West,Female,36.0,1.0
15624995,1.0,1.0,1.0,6.0,714.0,152926.6,50899.91,McCane,Central,Female,31.0,0.0
15625021,2.0,1.0,1.0,2.0,585.0,,18657.77,Hung,West,Male,42.0,0.0
15625023,1.0,0.0,1.0,4.0,682.0,,105352.55,Onochie,West,Male,40.0,0.0
15625035,2.0,1.0,1.0,8.0,703.0,160139.59,79314.1,Mills,West,Male,50.0,0.0
15625047,1.0,1.0,1.0,5.0,846.0,,187616.16,Yen,West,Female,38.0,0.0
15625080,1.0,1.0,0.0,8.0,745.0,,173912.29,Parkin,Central,Female,54.0,1.0
15625092,1.0,1.0,0.0,3.0,502.0,101465.31,43568.31,Colombo,East,Female,57.0,1.0
15625126,2.0,1.0,1.0,6.0,629.0,,139356.3,Duncan,West,Female,40.0,0.0
15625141,2.0,0.0,0.0,7.0,563.0,,6139.74,Porter,Central,Male,26.0,0.0
15625151,1.0,0.0,1.0,9.0,640.0,116037.76,184636.05,Wan,West,Female,66.0,0.0
15625175,1.0,0.0,1.0,6.0,742.0,97067.69,60920.03,Palerma,East,Female,43.0,1.0
15625247,1.0,0.0,0.0,1.0,807.0,,114448.13,Scott,West,Female,34.0,0.0
15625311,1.0,1.0,1.0,7.0,589.0,92618.62,101178.85,Dickinson,East,Female,41.0,0.0
15625395,1.0,1.0,1.0,6.0,585.0,105795.9,41219.09,Chinomso,West,Female,28.0,0.0
15625426,1.0,1.0,0.0,3.0,754.0,161608.81,8080.85,Ashbolt,East,Female,55.0,1.0
15625445,2.0,0.0,1.0,8.0,572.0,68348.18,50400.32,Parkin,West,Female,36.0,0.0
15625461,2.0,1.0,1.0,1.0,613.0,187841.99,147224.27,Amos,West,Female,45.0,0.0
15625494,2.0,1.0,1.0,9.0,573.0,125321.84,130234.63,Li Fonti,West,Female,32.0,0.0
15625501,1.0,1.0,0.0,1.0,570.0,127201.58,147168.28,Wall,East,Male,38.0,1.0
15625522,2.0,0.0,1.0,7.0,700.0,,145151.96,Walker,Central,Male,31.0,0.0
15625524,2.0,1.0,1.0,5.0,512.0,,146457.83,Rowe,West,Male,40.0,0.0
15625545,1.0,1.0,1.0,9.0,712.0,,117977.45,Hussey,Central,Male,52.0,1.0
15625584,2.0,0.0,0.0,2.0,786.0,120452.4,79602.86,Martin,West,Male,32.0,0.0
15625586,1.0,1.0,1.0,4.0,717.0,,167573.06,Monaldo,West,Male,35.0,0.0
15625592,2.0,1.0,1.0,2.0,486.0,,31399.4,Sal,West,Male,26.0,0.0
15625623,2.0,0.0,1.0,4.0,567.0,,121053.19,Stevenson,West,Female,45.0,0.0
15625632,2.0,0.0,1.0,3.0,577.0,121092.47,143783.46,Philip,West,Male,36.0,0.0
15625641,2.0,1.0,1.0,3.0,697.0,108071.36,16445.79,Forbes,East,Female,74.0,0.0
15625675,1.0,1.0,0.0,1.0,569.0,67087.69,154775.7,Clements,West,Male,36.0,0.0
15625698,2.0,0.0,1.0,6.0,624.0,,196668.51,Dumetochukwu,Central,Female,23.0,0.0
15625706,2.0,0.0,0.0,2.0,693.0,116546.59,23140.28,White,East,Male,45.0,1.0
15625713,1.0,0.0,1.0,7.0,679.0,91187.9,6075.36,Lindeman,Central,Female,39.0,0.0
15625716,1.0,0.0,1.0,9.0,637.0,113913.53,65316.5,Genovesi,West,Female,33.0,0.0
15625740,2.0,1.0,1.0,3.0,627.0,143426.34,143104.3,Enriquez,East,Male,62.0,0.0
15625759,2.0,1.0,0.0,9.0,729.0,,151869.35,Rowley,West,Male,30.0,0.0
15625761,4.0,1.0,0.0,8.0,632.0,127205.32,93874.87,Maclean,East,Male,41.0,1.0
15625819,1.0,1.0,0.0,7.0,625.0,,164804.02,Arnold,West,Female,38.0,0.0
15625824,4.0,1.0,0.0,6.0,596.0,121345.88,41921.75,Kornilova,Central,Male,30.0,1.0
15625881,2.0,1.0,1.0,3.0,634.0,111432.77,167032.49,Koehler,East,Male,37.0,0.0
15625904,2.0,0.0,0.0,9.0,624.0,74681.9,31231.35,Wang,West,Male,26.0,0.0
15625905,2.0,1.0,0.0,0.0,592.0,,65906.07,Griffen,Central,Male,41.0,0.0
15625916,1.0,1.0,0.0,6.0,562.0,161628.66,91482.5,Chien,Central,Male,32.0,0.0
15625929,1.0,0.0,0.0,7.0,762.0,159316.64,24780.13,Trevisan,West,Female,44.0,0.0
15625941,1.0,1.0,1.0,10.0,682.0,128039.01,102260.16,Gray,Central,Female,50.0,0.0
15625942,2.0,0.0,0.0,0.0,619.0,,113645.4,McDonald,Central,Female,45.0,0.0
15625944,1.0,1.0,1.0,5.0,664.0,98668.18,60887.58,Buccho,West,Male,58.0,0.0
15625964,1.0,0.0,0.0,5.0,582.0,153313.67,170563.73,Buckley,West,Female,43.0,0.0
15626008,1.0,1.0,1.0,9.0,622.0,111973.97,162756.29,Miller,East,Female,52.0,1.0
15626012,1.0,0.0,0.0,4.0,459.0,149879.66,50016.17,Obidimkpa,West,Male,26.0,0.0
15626040,2.0,0.0,1.0,0.0,793.0,,27166.75,McDonald,Central,Male,63.0,0.0
15626042,2.0,1.0,1.0,2.0,690.0,,93255.85,Webb,Central,Female,26.0,0.0
15626044,2.0,1.0,1.0,3.0,762.0,125155.83,106024.02,Lettiere,East,Male,28.0,0.0
15626114,1.0,1.0,0.0,4.0,429.0,95741.75,46170.75,Pearson,West,Male,24.0,0.0
15626135,1.0,1.0,0.0,1.0,689.0,165312.27,155495.63,Combes,West,Male,34.0,0.0
15626141,2.0,1.0,1.0,1.0,750.0,151510.17,19921.72,Fedorov,West,Female,26.0,0.0
15626143,2.0,1.0,1.0,2.0,695.0,,99692.65,Talbot,West,Male,37.0,0.0
15626144,2.0,1.0,0.0,7.0,675.0,113208.86,34577.36,Chu,West,Male,40.0,0.0
15626147,1.0,0.0,0.0,8.0,608.0,144976.5,175836.03,Maclean,West,Female,62.0,1.0
15626156,2.0,1.0,1.0,3.0,655.0,,86981.45,Galloway,West,Female,60.0,0.0
15626212,1.0,1.0,1.0,9.0,616.0,,166984.44,Wark,West,Male,29.0,0.0
15626233,2.0,1.0,1.0,3.0,593.0,,151978.36,Onyekachi,West,Female,32.0,0.0
15626243,1.0,1.0,1.0,3.0,618.0,133844.22,31406.93,Chijioke,West,Male,30.0,0.0
15626322,2.0,1.0,0.0,9.0,699.0,127570.93,164756.81,Lees,Central,Female,29.0,0.0
15626383,1.0,0.0,1.0,7.0,596.0,121907.97,30314.04,Tang,Central,Male,60.0,0.0
15626385,2.0,1.0,1.0,10.0,714.0,103121.33,49672.01,George,Central,Female,33.0,0.0
15626412,2.0,1.0,1.0,6.0,499.0,,81409.0,Mort,Central,Male,39.0,0.0
15626414,1.0,1.0,0.0,6.0,703.0,98862.54,151516.7,Russell,West,Male,44.0,0.0
15626452,2.0,1.0,1.0,5.0,711.0,,147720.27,Beatham,Central,Male,32.0,0.0
15626457,1.0,1.0,0.0,0.0,671.0,116234.61,172096.08,Zetticci,West,Male,31.0,0.0
15626474,2.0,1.0,0.0,1.0,686.0,,4802.25,Onyemere,West,Female,31.0,0.0
15626475,2.0,1.0,1.0,2.0,685.0,,140889.32,Gamble,West,Male,30.0,0.0
15626485,1.0,1.0,1.0,8.0,601.0,78892.23,23703.52,Lu,West,Female,26.0,0.0
15626491,1.0,0.0,1.0,7.0,655.0,57327.04,47349.0,Hughes,West,Female,45.0,0.0
15626507,1.0,1.0,0.0,1.0,558.0,152283.39,183271.15,Chukwubuikem,West,Male,27.0,0.0
15626578,2.0,1.0,1.0,9.0,622.0,,153237.59,Milne,West,Male,26.0,0.0
15626608,1.0,0.0,1.0,5.0,479.0,87070.23,85646.41,Howarde,Central,Male,48.0,0.0
15626612,1.0,1.0,0.0,4.0,741.0,104784.23,135163.76,Yin,Central,Male,40.0,1.0
15626628,2.0,1.0,0.0,2.0,631.0,88161.85,127630.88,Tretiakova,Central,Female,31.0,0.0
15626679,2.0,0.0,1.0,3.0,584.0,,59103.13,Linger,West,Male,33.0,0.0
15626684,1.0,0.0,1.0,5.0,547.0,167539.97,159207.34,Huang,West,Female,38.0,0.0
15626710,1.0,1.0,1.0,4.0,642.0,,76821.24,Yudina,West,Female,39.0,0.0
15626742,1.0,1.0,1.0,3.0,694.0,97530.25,117140.41,Carpenter,West,Male,36.0,0.0
15626787,1.0,0.0,0.0,8.0,698.0,185078.26,115337.74,Wei,Central,Female,31.0,1.0
15626795,1.0,1.0,0.0,3.0,672.0,,113171.61,Gorman,West,Female,40.0,1.0
15626806,2.0,1.0,1.0,2.0,668.0,,40652.33,Labrador,West,Female,32.0,0.0
15626882,1.0,1.0,1.0,5.0,662.0,94901.09,48233.75,Stobie,Central,Male,37.0,0.0
15626898,1.0,0.0,0.0,7.0,743.0,77599.23,144407.1,Teng,West,Male,30.0,0.0
15626900,1.0,1.0,1.0,1.0,427.0,141325.56,93839.3,Kung,West,Male,29.0,0.0
15626948,1.0,1.0,0.0,6.0,701.0,86167.82,153342.38,Butcher,West,Female,42.0,0.0
15626983,2.0,1.0,1.0,6.0,605.0,,40062.99,Ledford,Central,Female,48.0,0.0
15626985,1.0,1.0,0.0,0.0,850.0,104386.53,105886.77,Yefremova,West,Female,39.0,0.0
15627000,2.0,1.0,0.0,0.0,610.0,,62232.6,Freeman,West,Male,40.0,0.0
15627002,1.0,1.0,1.0,1.0,728.0,115934.74,139059.05,Taylor,West,Male,38.0,0.0
15627027,2.0,1.0,1.0,5.0,738.0,,114388.98,Shih,West,Male,39.0,0.0
15627042,2.0,1.0,0.0,7.0,555.0,,93122.41,Reilly,West,Female,26.0,0.0
15627162,1.0,1.0,0.0,6.0,695.0,125552.96,105291.26,Blesing,East,Male,27.0,0.0
15627185,2.0,1.0,0.0,6.0,744.0,123737.04,141558.04,Terry,East,Male,29.0,0.0
15627190,1.0,1.0,1.0,6.0,661.0,146606.6,68021.9,Lettiere,West,Male,51.0,0.0
15627195,2.0,1.0,0.0,1.0,568.0,112930.28,22095.73,Parrott,East,Male,26.0,0.0
15627203,1.0,1.0,1.0,10.0,508.0,,175749.36,Hsu,Central,Male,54.0,0.0
15627212,1.0,1.0,1.0,2.0,630.0,110414.48,48984.95,Smith,West,Female,36.0,0.0
15627220,1.0,0.0,0.0,9.0,735.0,98807.45,184570.04,Kang,East,Female,43.0,1.0
15627232,1.0,1.0,1.0,7.0,608.0,114203.47,77830.36,Jibunoh,East,Male,44.0,1.0
15627251,1.0,1.0,1.0,4.0,520.0,134007.9,193209.11,Tsui,West,Male,34.0,0.0
15627262,2.0,1.0,0.0,6.0,536.0,92366.72,120661.71,Soto,East,Male,23.0,0.0
15627298,2.0,1.0,0.0,7.0,589.0,85146.48,86490.09,Vinogradova,West,Male,37.0,1.0
15627305,1.0,1.0,0.0,7.0,606.0,,106837.06,Pan,Central,Male,35.0,1.0
15627328,2.0,1.0,1.0,2.0,542.0,,54869.54,Millar,Central,Female,26.0,0.0
15627352,1.0,1.0,0.0,7.0,459.0,110356.42,4969.13,Bulgakov,East,Male,46.0,1.0
15627360,1.0,1.0,0.0,9.0,432.0,152603.45,110265.24,Fuller,West,Male,42.0,1.0
15627365,2.0,1.0,1.0,0.0,732.0,,184350.78,Calabresi,West,Male,46.0,0.0
15627377,2.0,1.0,1.0,6.0,593.0,,99136.49,Sabbatini,West,Male,41.0,0.0
15627385,1.0,1.0,1.0,5.0,748.0,84009.47,137001.1,Uwaezuoke,West,Male,34.0,0.0
15627395,1.0,1.0,1.0,7.0,643.0,154902.66,49667.28,Manners,East,Male,41.0,0.0
15627412,2.0,1.0,0.0,3.0,605.0,,199390.45,Ferri,West,Male,39.0,0.0
15627439,2.0,0.0,1.0,10.0,624.0,,186180.42,Pickering,Central,Female,36.0,0.0
15627484,1.0,1.0,0.0,5.0,686.0,113328.93,124170.9,Obielumani,West,Female,47.0,0.0
15627514,2.0,0.0,1.0,3.0,688.0,,104902.68,Short,Central,Female,46.0,0.0
15627517,1.0,0.0,0.0,7.0,497.0,149400.27,167522.19,Taylor,Central,Male,27.0,0.0
15627630,2.0,1.0,0.0,1.0,599.0,,96069.82,Chiagoziem,West,Female,41.0,0.0
15627637,2.0,1.0,0.0,8.0,709.0,73314.04,63446.47,Obioma,East,Male,23.0,0.0
15627665,1.0,1.0,0.0,4.0,614.0,,74379.57,Sung,West,Male,46.0,1.0
15627697,2.0,0.0,1.0,2.0,662.0,,21497.27,Alekseyeva,West,Male,34.0,0.0
15627699,1.0,1.0,0.0,10.0,558.0,105000.23,190019.61,Pirogova,West,Male,32.0,0.0
15627741,2.0,1.0,1.0,2.0,631.0,96863.52,31613.35,Heath,East,Female,29.0,0.0
15627801,1.0,1.0,0.0,3.0,512.0,176666.62,94670.77,Ginikanwa,Central,Male,33.0,0.0
15627830,1.0,0.0,1.0,5.0,640.0,32197.64,141446.01,Nikitina,East,Female,30.0,0.0
15627840,1.0,0.0,1.0,0.0,682.0,,91981.85,Toscano,West,Female,42.0,1.0
15627847,1.0,1.0,0.0,6.0,850.0,,136985.08,Woronoff,West,Male,40.0,1.0
15627848,2.0,1.0,0.0,7.0,683.0,109346.13,102665.92,Tsui,West,Male,38.0,0.0
15627854,2.0,1.0,1.0,3.0,707.0,,135077.01,Mai,Central,Male,44.0,0.0
15627859,1.0,1.0,0.0,7.0,607.0,102609.0,163257.44,Nebeolisa,East,Male,29.0,0.0
15627876,1.0,1.0,0.0,9.0,719.0,116393.59,63051.32,Pavlova,Central,Female,47.0,1.0
15627881,2.0,1.0,1.0,8.0,603.0,,47536.46,Diehl,West,Male,30.0,0.0
15627971,1.0,0.0,0.0,8.0,504.0,206663.75,16281.94,Coates,West,Female,32.0,0.0
15627995,1.0,0.0,1.0,5.0,756.0,155143.52,135034.57,Angelo,East,Female,26.0,1.0
15627999,2.0,1.0,0.0,3.0,590.0,,83090.35,Kung,Central,Male,30.0,0.0
15628007,2.0,0.0,0.0,1.0,653.0,,53379.52,Genovese,West,Male,33.0,0.0
15628008,1.0,0.0,0.0,6.0,781.0,98759.89,112202.64,Monds,Central,Female,29.0,0.0
15628034,1.0,1.0,1.0,6.0,629.0,129101.3,23971.33,Wilder,West,Female,37.0,0.0
15628059,2.0,1.0,1.0,1.0,529.0,,191370.97,DeRose,West,Male,61.0,0.0
15628112,1.0,0.0,0.0,5.0,771.0,77846.9,99805.99,Hughes,East,Female,36.0,0.0
15628123,1.0,0.0,1.0,5.0,632.0,118890.81,145157.97,Robinson,West,Female,28.0,0.0
15628144,1.0,0.0,1.0,4.0,635.0,74812.84,27448.33,Soares,West,Female,72.0,0.0
15628145,1.0,1.0,1.0,5.0,682.0,125851.93,193318.33,Forwood,West,Female,43.0,0.0
15628155,1.0,1.0,1.0,7.0,410.0,117183.74,109733.73,Dike,West,Female,35.0,0.0
15628170,1.0,1.0,0.0,9.0,565.0,68067.24,143287.58,Brown,East,Female,32.0,0.0
15628203,1.0,0.0,0.0,3.0,637.0,104339.56,119882.86,Pai,West,Female,38.0,0.0
15628205,1.0,0.0,1.0,1.0,571.0,101736.66,195651.66,Greco,East,Female,34.0,0.0
15628219,1.0,1.0,1.0,3.0,665.0,111911.63,110359.68,Benson,East,Female,37.0,1.0
15628272,1.0,1.0,0.0,9.0,774.0,114997.42,75304.09,Singh,West,Female,36.0,0.0
15628274,2.0,1.0,0.0,8.0,583.0,149995.72,42143.55,Ferri,East,Male,35.0,0.0
15628279,2.0,1.0,1.0,3.0,624.0,,163666.85,Murphy,West,Female,38.0,0.0
15628292,2.0,1.0,1.0,4.0,850.0,156001.68,151677.31,Lucchesi,West,Male,32.0,0.0
15628298,1.0,1.0,0.0,8.0,500.0,128486.11,179227.12,Johnstone,Central,Female,47.0,0.0
15628303,1.0,1.0,1.0,3.0,738.0,,15650.73,Thurgood,Central,Male,35.0,0.0
15628308,2.0,1.0,1.0,6.0,850.0,,13159.9,Akubundu,West,Female,24.0,0.0
15628319,1.0,1.0,0.0,4.0,792.0,130142.79,38190.78,Walker,West,Female,28.0,0.0
15628420,1.0,0.0,0.0,2.0,660.0,80462.24,150422.35,Alekseeva,Central,Male,33.0,0.0
15628523,2.0,1.0,1.0,3.0,539.0,,198161.07,Chien,West,Female,24.0,0.0
15628530,2.0,0.0,0.0,3.0,694.0,156864.2,88890.75,Booth,West,Male,42.0,0.0
15628558,1.0,1.0,1.0,5.0,447.0,89188.83,75408.24,Pan,West,Female,44.0,0.0
15628583,2.0,0.0,1.0,5.0,709.0,,161388.22,Iweobiegbunam,West,Female,30.0,0.0
15628600,3.0,1.0,1.0,1.0,807.0,141069.18,194257.11,Lee,East,Female,31.0,0.0
15628674,1.0,1.0,0.0,7.0,844.0,113348.14,31904.31,Iadanza,West,Male,40.0,1.0
15628697,1.0,0.0,1.0,9.0,631.0,160736.63,93503.02,Tung,Central,Male,46.0,0.0
15628715,2.0,1.0,1.0,8.0,709.0,,69676.55,Kisch,West,Female,36.0,0.0
15628767,2.0,1.0,1.0,3.0,608.0,139529.93,175696.16,Hotchin,Central,Female,63.0,1.0
15628813,1.0,1.0,0.0,4.0,693.0,152341.55,9241.78,King,West,Female,43.0,0.0
15628824,1.0,0.0,1.0,5.0,665.0,160389.82,183542.08,Burton,West,Female,37.0,0.0
15628863,1.0,1.0,1.0,4.0,601.0,60013.81,38020.05,Calabresi,West,Male,38.0,0.0
15628886,1.0,1.0,1.0,5.0,677.0,123959.97,60590.72,Matlock,Central,Male,56.0,1.0
15628893,1.0,1.0,0.0,8.0,681.0,,66367.33,Power,West,Male,29.0,0.0
15628904,1.0,1.0,1.0,8.0,733.0,102918.38,45959.86,Bowen,Central,Male,35.0,0.0
15628936,1.0,0.0,0.0,9.0,692.0,118945.09,16064.25,Archer,Central,Male,28.0,1.0
15628947,2.0,0.0,0.0,3.0,693.0,,78133.48,Praed,West,Female,38.0,1.0
15628950,1.0,1.0,0.0,6.0,501.0,104013.79,114774.35,Coates,East,Male,25.0,0.0
15628963,2.0,1.0,1.0,3.0,601.0,141859.12,111249.62,Frolova,East,Male,43.0,0.0
15628972,3.0,1.0,1.0,1.0,699.0,123906.22,127443.82,Nebeolisa,East,Male,32.0,1.0
15628992,2.0,0.0,0.0,2.0,850.0,128647.98,54416.18,Esposito,East,Male,32.0,0.0
15628999,1.0,1.0,1.0,10.0,732.0,61811.23,104222.8,Townsend,West,Male,79.0,0.0
15629002,2.0,1.0,1.0,8.0,747.0,102603.3,180693.61,Hamilton,East,Male,36.0,0.0
15629010,1.0,1.0,1.0,5.0,847.0,111743.43,183584.14,Beam,East,Female,35.0,0.0
15629078,1.0,1.0,1.0,5.0,850.0,127258.79,192744.23,Matthias,East,Female,45.0,1.0
15629094,1.0,1.0,1.0,1.0,528.0,156948.41,149912.28,Fomin,West,Female,36.0,1.0
15629117,2.0,1.0,0.0,10.0,584.0,,19834.32,Harper,West,Male,28.0,0.0
15629128,2.0,1.0,1.0,2.0,774.0,132193.94,162865.52,Mamelu,East,Male,42.0,0.0
15629133,2.0,1.0,0.0,9.0,579.0,,126838.7,Black,West,Female,27.0,0.0
15629150,2.0,1.0,0.0,1.0,721.0,,70810.8,Lucchese,West,Female,37.0,0.0
15629187,1.0,1.0,0.0,8.0,535.0,85982.07,9238.35,Titheradge,West,Male,38.0,0.0
15629244,2.0,0.0,0.0,7.0,635.0,159453.64,54560.79,Bryant,Central,Male,50.0,1.0
15629273,1.0,1.0,0.0,8.0,638.0,145177.84,193471.74,Lin,East,Male,42.0,1.0
15629299,1.0,1.0,1.0,1.0,546.0,106074.89,23548.45,Yang,East,Female,52.0,1.0
15629323,2.0,1.0,0.0,4.0,617.0,116471.43,175324.74,Kelechi,East,Female,37.0,1.0
15629338,1.0,1.0,0.0,2.0,658.0,36566.96,103644.98,Collingridge de Tourcey,Central,Female,31.0,1.0
15629390,1.0,1.0,0.0,7.0,653.0,135847.47,144880.81,Liao,West,Male,37.0,0.0
15629448,1.0,1.0,0.0,1.0,632.0,120599.21,92816.86,Brady,Central,Male,38.0,0.0
15629475,2.0,1.0,0.0,2.0,656.0,,158973.77,Clark,West,Male,41.0,0.0
15629511,1.0,1.0,0.0,6.0,738.0,106770.82,123499.27,Lavrentiev,West,Male,49.0,0.0
15629519,2.0,1.0,1.0,1.0,472.0,,48357.9,Yen,West,Female,37.0,0.0
15629545,1.0,0.0,0.0,7.0,790.0,109508.68,86776.38,Buckley,Central,Female,41.0,0.0
15629551,2.0,0.0,1.0,9.0,615.0,126104.98,110718.02,Cattaneo,East,Female,44.0,0.0
15629575,1.0,1.0,0.0,2.0,717.0,148061.89,179128.69,Wheare,West,Male,36.0,1.0
15629603,2.0,1.0,1.0,8.0,607.0,,43196.5,Chuang,West,Male,31.0,0.0
15629617,1.0,0.0,1.0,2.0,572.0,126873.52,67040.12,Cook,Central,Male,23.0,0.0
15629677,3.0,0.0,0.0,2.0,687.0,,188150.6,Distefano,Central,Neutral,39.0,1.0
15629739,1.0,1.0,1.0,8.0,621.0,100375.39,90384.26,Hartley,East,Female,31.0,0.0
15629744,2.0,0.0,1.0,8.0,804.0,,147995.96,Tan,West,Female,71.0,0.0
15629750,1.0,1.0,0.0,5.0,697.0,133087.76,64771.61,Artyomova,West,Male,35.0,0.0
15629787,2.0,0.0,0.0,10.0,652.0,107303.72,44435.76,Tu,West,Male,27.0,0.0
15629793,2.0,1.0,0.0,8.0,652.0,156823.7,198251.52,Banks,Central,Male,28.0,0.0
15629846,2.0,1.0,0.0,8.0,827.0,143001.5,108977.5,Sheehan,East,Female,47.0,0.0
15629885,1.0,1.0,0.0,7.0,850.0,118004.26,183983.82,Wilson,West,Female,33.0,0.0
15629985,2.0,0.0,0.0,10.0,723.0,90450.0,103379.31,Eidson,East,Female,47.0,1.0
15630053,1.0,1.0,0.0,5.0,656.0,127864.4,87107.57,Tsao,West,Male,45.0,0.0
15630106,2.0,1.0,0.0,2.0,496.0,,55389.59,Lo,Central,Male,29.0,0.0
15630113,1.0,1.0,1.0,4.0,593.0,161637.75,20008.46,Morphett,Central,Male,35.0,0.0
15630167,1.0,1.0,1.0,4.0,684.0,139723.9,120612.11,Gibson,Central,Female,39.0,0.0
15630195,1.0,1.0,1.0,6.0,745.0,131184.67,49815.62,Johnstone,West,Female,40.0,0.0
15630241,1.0,1.0,1.0,3.0,594.0,62391.22,192434.11,Tretyakova,West,Male,61.0,0.0
15630244,2.0,1.0,0.0,10.0,457.0,134320.23,150757.35,Chu,West,Male,40.0,0.0
15630321,2.0,1.0,0.0,3.0,680.0,,86935.08,Hu,West,Male,44.0,0.0
15630328,2.0,1.0,1.0,8.0,635.0,130796.33,43250.3,Bird,West,Female,48.0,0.0
15630349,2.0,1.0,0.0,5.0,543.0,,117832.39,Hollis,Central,Male,23.0,0.0
15630363,1.0,0.0,0.0,0.0,437.0,102721.49,22191.82,Nkemakonam,West,Female,39.0,0.0
15630402,1.0,0.0,1.0,9.0,594.0,,5719.11,Nebechukwu,West,Female,31.0,0.0
15630413,2.0,1.0,1.0,5.0,608.0,,72462.25,Howarth,West,Female,41.0,0.0
15630419,1.0,1.0,0.0,9.0,634.0,149961.11,57121.51,Davis,West,Male,44.0,0.0
15630466,1.0,0.0,0.0,8.0,797.0,,125110.02,Maclean,West,Male,45.0,0.0
15630511,2.0,1.0,0.0,6.0,691.0,,164074.89,Picot,West,Female,33.0,0.0
15630551,1.0,1.0,1.0,2.0,696.0,163139.27,7035.36,Forbes,West,Male,33.0,0.0
15630580,2.0,1.0,1.0,9.0,751.0,108513.25,27097.82,Y?,East,Male,34.0,0.0
15630592,1.0,1.0,0.0,4.0,516.0,,95273.73,Sanders,West,Female,45.0,1.0
15630617,1.0,1.0,1.0,6.0,727.0,140418.81,113033.73,Lo Duca,East,Male,36.0,1.0
15630641,1.0,1.0,1.0,6.0,846.0,127103.97,41516.44,Shao,West,Female,37.0,0.0
15630661,1.0,1.0,0.0,10.0,614.0,75212.28,58965.04,Vasilyev,Central,Female,25.0,0.0
15630698,1.0,0.0,1.0,9.0,745.0,110123.59,51548.14,Hay,West,Female,55.0,1.0
15630704,2.0,1.0,0.0,9.0,612.0,106520.73,177092.16,Haworth,East,Male,32.0,0.0
15630709,2.0,0.0,0.0,2.0,619.0,56116.3,2181.94,Castiglione,East,Female,31.0,0.0
15630725,1.0,1.0,0.0,5.0,649.0,92786.66,173365.9,Johnson,West,Female,45.0,1.0
15630857,2.0,1.0,1.0,6.0,674.0,,9574.83,Wu,Central,Female,39.0,0.0
15630910,1.0,0.0,0.0,7.0,800.0,108007.36,47125.11,Treacy,West,Female,49.0,0.0
15630913,1.0,0.0,1.0,1.0,476.0,105303.73,134260.34,Rosas,Central,Female,69.0,0.0
15630920,2.0,0.0,0.0,2.0,724.0,154485.74,78560.64,Du Cane,West,Male,34.0,0.0
15631054,2.0,1.0,1.0,1.0,625.0,,180969.55,Volkova,West,Female,24.0,0.0
15631063,2.0,1.0,0.0,2.0,710.0,,72945.32,Trentino,West,Female,33.0,0.0
15631070,1.0,1.0,1.0,9.0,667.0,154393.43,137674.96,Gerasimova,East,Male,55.0,1.0
15631072,2.0,0.0,1.0,1.0,690.0,94456.0,55034.02,Huie,West,Male,38.0,0.0
15631159,2.0,1.0,1.0,4.0,705.0,72252.64,142514.66,H?,East,Male,41.0,0.0
15631162,2.0,0.0,1.0,10.0,631.0,,196342.66,Bergamaschi,West,Male,32.0,0.0
15631170,2.0,1.0,1.0,3.0,695.0,,30793.61,Clements,West,Male,45.0,0.0
15631189,1.0,1.0,0.0,9.0,613.0,67111.65,78566.64,Riggs,East,Male,38.0,1.0
15631201,2.0,1.0,0.0,4.0,472.0,,1801.77,Hill,Central,Female,28.0,0.0
